,lat,long,dissemination_area,quest,ville,codep,rta,arron,debut,mess1,q1,q2_m1,q2_m2,q2_m3,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14_m1,q14_m2,q14_m3,q15,q16,q17,q18,q19,q20,q20a,q21,q22,q23,q24,q25,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,pond
330,45.657245,-73.555772,24662943,1864,MONTREAL,H1C1K6,H1C,3,1,1,2, , , , , , , , , , , , , , ,1,3, ,1,3,4,1,4,2,1,2,3,2,1,1,1,1,2,3,1,2,2,2,1,2, ,2.16279574167529
331,45.590495,-73.647568,24662694,1867,MONTREAL,H1H1J5,H1H,14,1,1,1,2, , ,2,9,2,2,2,2,3,2,2,1,1, , , ,4,4,3,1,4,1, ,2,1,2,1,1,1,4,3,2,1,2,2,2,1,1,1,0.71318334403313
332,45.446273,-73.582271,24661202,1868,VERDUN,H4H2E5,H4H,7,1,1,2, , , , , , , , , , , , , , ,13, , ,4,4,2,1,4,1, ,2,9,2,2,2,2,4,3,1,1,2,2,2,2,2, ,0.71318334403313
333,45.49489,-73.605611,24660710,1869,MONTREAL,H3V1E6,H3V,11,1,1,2, , , , , , , , , , , , , , ,5, , ,4,4,3,1,4,2,0,2,2,2,1,2,2,4,3,2,1,2,2,2,1,2, ,0.71318334403313
334,45.522375,-73.563403,24661851,1872,MONTREAL,H2L3G4,H2L,16,1,1,1,2, , ,1,1,2,2,2,2,1,1,2,1,1, , , ,1,1,3,2,2,2,0,2,3,2,1,2,2,1,1,2,2,1,2,2,1,1,1,2.16279574167529
335,45.503959,-73.754003,24662987,1876,DOLLARD-DES-ORMEAUX,H8Y,H8Y,25,1,1,1,1, , ,4,1,2,2,2,2,1,2,2,1,1, , , ,4,4,4,4,4,2,0,1,9,2,1,3,3,4,3,3,3,2,1,2,1,1,3,0.71318334403313
336,45.517415,-73.560707,24661857,1878,MONTREAL,H2L3T6,H2L,16,1,1,1,1, , ,2,3,2,2,2,1,1,2,1,1,1, , , ,1,2,4,1,3,2,0,2,9,2,1,2,2,1,1,3,1,1,2,2,1,1,1,2.16279574167529
337,45.569065,-73.581245,24660235,1889,MONTREAL,H1T3G7,H1T,4,1,1,2, , , , , , , , , , , , , , ,4, , ,3,1,2,1,4,1, ,2,2,2,1,2,2,3,1,1,1,2,2,2,1,2, ,0.76672607558491
338,45.671383,-73.508615,24663276,1891,MONTREAL,H1A3X7,H1A,3,1,1,2, , , , , , , , , , , , , , ,1, , ,3,1,2,1,4,2,0,2,5,2,1,1,1,3,1,1,1,2,2,2,1,2, ,0.76672607558491
339,45.568703,-73.524944,24661720,1899,MONTREAL,H1N2R4,H1N,13,1,1,2, , , , , , , , , , , , , , ,11,97, ,4,4,1,2,4,1, ,2,1,1,1,1,1,4,3,1,2,2,2,1,1,2, ,0.5614779907308399
340,45.551726,-73.586036,24661663,1914,MONTREAL,H1Y3E9,H1Y,4,1,1,1,1, , ,1,3,2,2,2,1,2,2,2,1,1, , , ,3,4,1,1,4,5,0,2,1,2,1,2,2,3,3,1,1,2,2,2,1,1,1,0.76672607558491
341,45.422344,-73.88465,24663103,1925,BEACONSFIELD,H9W4W1,H9W,30,1,1,2, , , , , , , , , , , , , , ,12,97, ,4,2,4,1,4,1, ,1,4,1,2,3,3,4,1,3,1,2,1,1,2,2, ,0.5614779907308399
342,45.598871,-73.636925,24662717,1931,MONTREAL-NORD,H1H3M4,H1H,14,1,1,2, , , , , , , , , , , , , , ,4, , ,1,3,1,1,4,3,1,2,3,1,1,1,1,1,2,1,1,2,2,1,1,2, ,2.30148156975812
343,45.565471,-73.655302,24662653,1946,MONTREAL,H2C1T1,H2C,9,1,1,2, , , , , , , , , , , , , , ,5,3, ,2,1,3,1,4,1, ,2,2,1,1,2,2,2,1,2,1,2,2,1,1,2, ,0.91357010076408
344,45.434449,-73.624535,24660885,1948,MONTREAL,H8N1Z9,H8N,12,1,1,2, , , , , , , , , , , , , , ,18, , ,1,3,2,4,2,2,2,2,3,2,1,3,3,1,2,1,3,1,2,2,1,2, ,2.16279574167529
345,45.605526,-73.518751,24663235,1961,MONTREAL,H1L4N2,H1L,13,1,1,1,2, , ,1,3,1,2,2,1,3,1,1,1,1, , , ,2,1,4,3,4,2,2,1,6,2,1,1,1,2,1,3,2,2,1,2,1,1,1,0.98007152863766
346,45.448183,-73.602843,24660997,1970,MONTREAL,H4E2T8,H4E,5,1,1,2, , , , , , , , , , , , , , ,4,97, ,3,1,2,4,4,3,0,1,6,2,1,2,2,3,1,1,3,2,1,2,1,2, ,0.76672607558491
347,45.46324,-73.54786,24661227,1971,VERDUN,H3E1W1,H3E,7,1,1,2, , , , , , , , , , , , , , ,97, , ,1,1,4,2,3,1, ,1,9,2,1,2,2,1,1,3,2,1,1,2,1,2, ,2.16279574167529
348,45.442134,-73.694464,24663260,1990,LACHINE,H8T3J6,H8T,28,1,1,1,5, , ,4,2,1,2,2,2,1,1,2,1,1, , , ,4,4,4,1,4,1, ,1,2,2,1,3,3,4,3,3,1,2,1,2,1,1,3,0.71318334403313
349,45.552496,-73.623438,24662619,1996,MONTREAL,H2E1A2,H2E,6,1,1,2, , , , , , , , , , , , , , ,11, , ,1,3,2,1,4,4,0,2,5,1,1,2,2,1,2,1,1,2,2,1,1,2, ,2.30148156975812
350,45.604626,-73.629915,24662790,1997,MONTREAL-NORD,H1G5G2,H1G,14,1,1,1,2, , ,4,2,2,2,1,1,2,1,1,1,1, , , ,3,6,2,4,4,2,0,1,9,2,2,1,1,3,4,1,3,2,1,2,2,1,3,0.76672607558491
351,45.586663,-73.646268,24662697,2001,MONTREAL,H1H4Y7,H1H,14,1,1,1,2, , ,1,1,1,2,1,1,1,2,2,1,1, , , ,2,6,2,4,2,2,1,1,2,2,1,1,1,2,4,1,3,1,1,2,1,1,1,0.98007152863766
352,45.531007,-73.595402,24661444,2008,MONTREAL,H2S3P9,H2S,4,1,1,2, , , , , , , , , , , , , , ,1,3, ,4,4,1,4,4,1, ,2,1,2,1,2,2,4,3,1,3,2,2,2,1,2, ,0.71318334403313
353,45.522189,-73.611521,24661360,2011,OUTREMONT,H2V3S4,H2V,1,1,1,2, , , , , , , , , , , , , , ,5, , ,3,1,4,4,4,4,0,1,6,1,1,2,2,3,1,3,3,2,1,1,1,2, ,0.81856585972332
354,45.529184,-73.679434,24663355,2015,SAINT-LAURENT,H4N1P9,H4N,27,1,1,2, , , , , , , , , , , , , , ,4,5, ,3,1,4,4,3,3,0,2,3,2,1,3,3,3,1,3,3,1,2,2,1,2, ,0.76672607558491
355,45.460661,-73.579155,24663290,2035,VERDUN,H4G1A9,H4G,7,1,1,2, , , , , , , , , , , , , , ,1,4, ,4,4,2,1,4,2,0,1,9,2,1,2,2,4,3,1,1,2,1,2,1,2, ,0.71318334403313
356,45.438979,-73.81673,24663134,2036,POINTE-CLAIRE,H9S4Y3,H9S,20,1,1,1,2, , ,4,4,1,2,2,2,2,2,2,1,1, , , ,4,4,4,4,4,1, ,1,9,2,2,3,3,4,3,3,3,2,1,2,2,1,3,0.71318334403313
357,45.479499,-73.565616,24661128,2040,MONTREAL,H3K1K8,H3K,5,1,1,1,1,5, ,4,2,2,2,2,1,3,1,2,9,2, , , ,1,6,4,1,4,2,2,1,5,2,1,2,2,1,4,3,1,2,1,2,1,1,3,2.16279574167529
358,45.570875,-73.626403,24662632,2043,MONTREAL,H1Z3G4,H1Z,6,1,1,2, , , , , , , , , , , , , , ,4,5, ,1,1,2,4,4,2,2,2,9,2,1,2,2,1,1,1,3,2,2,2,1,2, ,2.16279574167529
359,45.5463,-73.560798,24663400,2044,MONTREAL,H1Y3P5,H1Y,4,1,1,2, , , , , , , , , , , , , , ,5,3, ,4,4,2,2,4,1, ,2,2,2,1,2,2,4,3,1,2,2,2,2,1,2, ,0.71318334403313
360,45.456936,-73.596041,24661036,2045,MONTREAL,H4E1Y1,H4E,5,1,1,2, , , , , , , , , , , , , , ,19, , ,2,1,9,2,4,2,0,2,9,2,1,2,2,2,1, ,2,2,2,2,1,2, ,0.98007152863766
361,45.453927,-73.770307,24662431,2052,DORVAL,H9P2E3,H9P,20,1,1,1,2, , ,3,9,1,2,2,1,1,1,1,2,1, , , ,2,1,3,1,4,3,0,1,1,2,2,3,3,2,1,2,1,2,1,2,2,1,2,0.98007152863766
362,45.511673,-73.571679,24661270,2068,MONTREAL,H2X1V4,H2X,2,1,1,2, , , , , , , , , , , , , , ,4,97, ,2,1,4,1,4,1, ,2,9,1,1,2,2,2,1,3,1,2,2,1,1,2, ,0.91357010076408
363,45.488468,-73.787702,24663295,2076,DOLLARD-DES-ORMEAUX,H9B2R6,H9B,19,1,1,1,2, , ,3,2,2,2,2,2,2,2,2,9,2, , , ,2,1,3,4,4,3,2,1,5,2,2,3,3,2,1,2,3,2,1,2,2,1,2,0.98007152863766
364,45.640202,-73.572894,24662859,2092,MONTREAL,H1E7L6,H1E,3,1,1,1,2, , ,3,1,2,2,2,2,1,2,2,1,1, , , ,2,1,2,1,4,2,0,1,9,1,1,1,1,2,1,1,1,2,1,1,1,1,2,0.91357010076408
365,45.458527,-73.593802,24661037,2094,MONTREAL,H4E1W2,H4E,5,1,1,2, , , , , , , , , , , , , , ,1, , ,3,1,2,1,4,2,0,2,6,2,1,2,2,3,1,1,1,2,2,2,1,2, ,0.76672607558491
366,45.534732,-73.57107,24661807,2096,MONTREAL,H2H2B3,H2H,2,1,1,1,3, , ,2,1,2,2,2,2,1,2,2,1,2, , , ,4,4,4,4,4,5,0,1,3,1,1,2,2,4,3,3,3,2,1,1,1,1,1,0.5614779907308399
367,45.429359,-73.601657,24660980,2100,LASALLE,H8P1J4,H8P,12,1,1,1,2, , ,1,1,2,2,2,2,1,2,2,1,1, , , ,2,1,4,4,4,5,1,1,9,2,2,3,3,2,1,3,3,2,1,2,2,1,1,0.98007152863766
368,45.5552556624569,-73.6174629628658,24662626,2105,SAINT-MICHEL,H2E,H2E,6,1,1,2, , , , , , , , , , , , , , ,5, , ,1,3,2,1,4,2,0,1,9,1,1,2,2,1,2,1,1,2,1,1,1,2, ,2.30148156975812
369,45.432048,-73.61308,24662171,2119,LASALLE,H8N2M3,H8N,12,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,2,4,4,1, ,2,1,2,2,3,3,4,3,1,3,2,2,2,2,2, ,0.71318334403313
370,45.470533,-73.654198,24660851,2123,COTE SAINT-LUC,H4V2L5,H4V,18,1,1,2, , , , , , , , , , , , , , ,1, , ,3,1,3,4,4,2,2,1,6,1,2,3,3,3,1,2,3,2,1,1,2,2, ,0.81856585972332
371,45.5668543231605,-73.6466943472624,24662643,2128,MONTREAL,H2B,H2B,9,1,1,1,2, , ,4,2,2,2,2,2,1,2,2,2,2, , , ,4,4,1,4,4,1, ,1,2,1,1,2,2,4,3,1,3,2,1,1,1,1,3,0.5614779907308399
372,45.431953,-73.612025,24662171,2133,LASALLE,H8N2G6,H8N,12,1,1,2, , , , , , , , , , , , , , ,1,11,97,3,1,4,1,4,3,0,1,4,1,1,3,3,3,1,3,1,2,1,1,1,2, ,0.81856585972332
373,45.479039,-73.655134,24660786,2142,HAMPSTEAD,H3X3X6,H3X,31,1,1,1,1,97, ,4,1,2,2,2,2,1,2,2,1,2, , , ,3,1,3,1,4,2,0,2,6,2,2,3,3,3,1,2,1,2,2,2,2,1,3,0.76672607558491
374,45.493907,-73.782917,24662410,2148,DOLLARD-DES-ORMEAUX,H9B2P3,H9B,19,1,1,1,2, , ,4,1,2,2,1,1,1,1,1,1,1, , , ,3,1,2,4,4,2,2,1,3,1,2,3,3,3,1,1,3,2,1,1,2,1,3,0.81856585972332
375,45.544921,-73.541407,24661763,2155,MONTREAL,H1W3H9,H1W,13,1,1,1,2,5, ,4,4,2,2,2,1,3,1,2,1,1, , , ,2,5,1,2,3,2,0,2,1,1,1,1,1,2,4,1,2,1,2,1,1,1,3,0.91357010076408
376,45.5552556624569,-73.6174629628658,24662626,2158,SAINT-MICHEL,H2E,H2E,6,1,1,1,2, , ,4,2,1,2,2,1,1,1,1,1,1, , , ,4,4,3,4,4,5,0,1,3,1,1,2,2,4,3,2,3,2,1,1,1,1,3,0.5614779907308399
377,45.494254,-73.610732,24663373,2162,MONTREAL,H3V1B5,H3V,11,1,1,2, , , , , , , , , , , , , , ,3, , ,4,4,4,1,4,1, ,1,3,1,1,2,2,4,3,3,1,2,1,1,1,2, ,0.5614779907308399
378,45.47024,-73.638431,24660751,2165,MONTREAL,H4V2V1,H4V,18,1,1,1,2, , ,4,2,2,2,2,2,2,2,2,2,1, , , ,4,4,2,4,4,2,0,2,2,1,2,3,3,4,3,1,3,2,2,1,2,1,3,0.5614779907308399
379,45.5835803,-73.5421167,24663320,2170,CARIGNAN,H1N,H1N,13,1,1,2, , , , , , , , , , , , , , ,13, , ,4,4,3,1,4,2,0,1,9,1,1,1,1,4,3,2,1,2,1,1,1,2, ,0.5614779907308399
380,45.590944,-73.600346,24660399,2175,SAINT-LEONARD,H1R2B1,H1R,15,1,1,1,2, , ,4,1,1,2,2,2,1,2,1,2,2, , , ,4,4,2,1,4,2,0,1,3,1,1,1,1,4,3,1,1,2,1,1,1,1,3,0.5614779907308399
381,45.481788,-73.881994,24663068,2179,L'ILE-BIZARD,H9E1G1,H9E,26,1,1,1,2, , ,3,2,2,2,2,2,3,2,2,1,1, , , ,1,1,4,1,4,4,1,1,6,2,1,3,3,1,1,3,1,2,1,2,1,1,2,2.16279574167529
382,45.462924,-73.540885,24663254,2182,VERDUN,H3E1T6,H3E,7,1,1,2, , , , , , , , , , , , , , ,5,4, ,4,4,3,2,4,2,0,1,9,2,1,2,2,4,3,2,2,2,1,2,1,2, ,0.71318334403313
383,45.459851,-73.590547,24661042,2185,MONTREAL,H4E3T7,H4E,5,1,1,1,1, , ,3,4,2,2,2,1,1,2,2,1,1, , , ,3,4,4,4,3,1, ,2,9,2,1,2,2,3,3,3,3,1,2,2,1,1,2,0.76672607558491
384,45.548892,-73.617689,24662980,2187,MONTREAL,H2E3A6,H2E,6,1,1,1,1,5, ,2,2,2,2,1,1,2,2,1,1,1, , , ,1,3,2,1,4,2,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,1,1,2.16279574167529
385,45.514151,-73.552388,24661925,2189,MONTREAL,H2L2P8,H2L,16,1,1,2, , , , , , , , , , , , , , ,4, , ,2,1,3,1,4,2,0,1,6,1,1,2,2,2,1,2,1,2,1,1,1,2, ,0.91357010076408
386,45.46355,-73.881293,24663083,2192,PIERREFONDS,H9J2A6,H9J,21,1,1,1,3, , ,4,1,2,2,2,2,2,2,2,1,1, , , ,2,1,4,2,4,4,0,1,6,2,1,3,3,2,1,3,2,2,1,2,1,1,3,0.98007152863766
387,45.646844,-73.58454,24662867,2193,MONTREAL,H1E2C7,H1E,3,1,1,1,2, , ,2,4,1,2,2,2,3,1,1,1,1, , , ,2,2,3,1,4,2,2,2,4,2,1,1,1,2,1,2,1,2,2,2,1,1,1,0.98007152863766
388,45.5026,-73.727516,24663423,2196,SAINT-LAURENT,H4R3N3,H4R,27,1,1,2, , , , , , , , , , , , , , ,3, , ,4,1,4,4,4,3,1,1,5,1,2,3,3,4,1,3,3,2,1,1,2,2, ,0.5614779907308399
389,45.556565,-73.571771,24662009,2203,MONTREAL,H1X2P3,H1X,4,1,1,2, , , , , , , , , , , , , , ,4, , ,2,1,2,1,4,3,2,2,5,1,1,2,2,2,1,1,1,2,2,1,1,2, ,0.91357010076408
390,45.573154,-73.660355,24662662,2204,MONTREAL,H2B1Y9,H2B,9,1,1,1,2, , ,4,1,2,2,2,1,1,2,2,1,1, , , ,4,6,1,2,4,1, ,1,9,2,1,2,2,4,4,1,2,2,1,2,1,1,3,0.71318334403313
391,45.609178,-73.519102,24660064,2206,MONTREAL,H1L4G1,H1L,13,1,1,1,2, , ,4,3,2,2,2,2,2,1,2,1,1, , , ,3,1,2,1,4,2,0,2,5,2,1,1,1,3,1,1,1,2,2,2,1,1,3,0.76672607558491
392,45.534659,-73.712427,24662507,2207,MONTREAL,H4J2A6,H4J,9,1,1,1,2, , ,4,3,2,2,2,2,1,1,2,1,1, , , ,3,4,2,4,4,2,1,1,9,2,1,2,2,3,3,1,3,2,1,2,1,1,3,0.76672607558491
393,45.542856,-73.630855,24660469,2209,MONTREAL,H2P2G6,H2P,6,1,1,1,2, , ,3,1,2,2,2,2,2,1,2,1,1, , , ,2,5,4,2,4,2,0,2,4,1,1,2,2,2,4,3,2,2,2,1,1,1,2,0.91357010076408
394,45.495244,-73.578333,24661105,2213,MONTREAL,H3H,H3H,16,1,1,1,1, , ,3,2,2,2,2,1,2,2,2,9,1, , , ,4,4,1,2,4,1, ,2,3,1,1,2,2,4,3,1,2,2,2,1,1,1,2,0.5614779907308399
395,45.613345,-73.621732,24662963,2221,MONTREAL,H1G1Y5,H1G,14,1,1,2, , , , , , , , , , , , , , ,97, , ,4,4,1,4,4,1, ,1,9,2,1,1,1,4,3,1,3,2,1,2,1,2, ,0.71318334403313
396,45.462856,-73.630205,24660741,2227,MONTREAL,H4B1N7,H4B,11,1,1,1,1, , ,2,1,2,2,2,2,2,2,1,1,1, , , ,4,4,3,4,4,2,0,2,6,2,1,2,2,4,3,2,3,2,2,2,1,1,1,0.71318334403313
397,45.488668,-73.632328,24663194,2229,MONTREAL,H3W1R1,H3W,11,1,1,2, , , , , , , , , , , , , , ,5,13,97,3,1,4,4,4,2,0,2,2,2,1,2,2,3,1,3,3,2,2,2,1,2, ,0.76672607558491
398,45.591977,-73.634987,24662722,2237,MONTREAL-NORD,H1H1X9,H1H,14,1,1,1,2, , ,1,1,2,2,2,2,1,2,2,1,1, , , ,1,6,2,2,4,5,3,2,3,2,1,1,1,1,4,1,2,2,2,2,1,1,1,2.16279574167529
399,45.455541,-73.575388,24661173,2245,VERDUN,H4G3A3,H4G,7,1,1,2, , , , , , , , , , , , , , ,14, , ,4,6,1,1,4,1, ,2,1,2,1,2,2,4,4,1,1,2,2,2,1,2, ,0.71318334403313
400,45.55073,-73.580994,24662092,2248,MONTREAL,H1Y2N9,H1Y,4,1,1,1,2, , ,4,1,1,2,2,2,2,2,2,1,1, , , ,4,4,4,1,4,1, ,1,3,1,1,2,2,4,3,3,1,2,1,1,1,1,3,0.5614779907308399
401,45.526846,-73.694807,24660567,2254,SAINT-LAURENT,H4L4E3,H4L,27,1,1,2, , , , , , , , , , , , , , ,1, , ,3,1,4,2,4,2,0,2,5,2,1,3,3,3,1,3,2,2,2,2,1,2, ,0.76672607558491
402,45.496594,-73.872029,24663062,2256,L'ILE-BIZARD,H9C2B5,H9C,26,1,1,1,2, , ,4,1,1,2,2,2,2,2,2,2,2, , , ,4,4,4,1,4,3,0,1,4,1,1,3,3,4,3,3,1,2,1,1,1,1,3,0.5614779907308399
403,45.463157,-73.597067,24661032,2258,MONTREAL,H4E,H4E,5,1,1,2, , , , , , , , , , , , , , ,10,1, ,3,1,4,2,2,3,0,1,9,2,1,2,2,3,1,3,2,1,1,2,1,2, ,0.76672607558491
404,45.536842,-73.555899,24661788,2263,MONTREAL,H2K2T4,H2K,16,1,1,2, , , , , , , , , , , , , , ,4, , ,1,1,4,2,2,1, ,2,3,1,1,2,2,1,1,3,2,1,2,1,1,2, ,2.30148156975812
405,45.553081,-73.573857,24662011,2276,MONTREAL,H1X2X4,H1X,4,1,1,2, , , , , , , , , , , , , , ,3, , ,2,1,4,1,4,1, ,2,5,2,1,2,2,2,1,3,1,2,2,2,1,2, ,0.98007152863766
406,45.582019,-73.576949,24660226,2282,SAINT-LEONARD,H1S2B8,H1S,15,1,1,1,1, , ,2,3,2,2,2,2,1,2,2,1,1, , , ,2,1,4,4,3,2,2,2,5,2,1,1,1,2,1,3,3,1,2,2,1,1,1,0.98007152863766
407,45.601859,-73.579691,24660293,2286,ANJOU,H1J2J6,H1J,10,1,1,2, , , , , , , , , , , , , , ,1, , ,4,4,4,1,4,1, ,1,3,2,1,1,1,4,3,3,1,2,1,2,1,2, ,0.71318334403313
408,45.579457,-73.601755,24660394,2292,SAINT-LEONARD,H1R2T4,H1R,15,1,1,2, , , , , , , , , , , , , , ,4, , ,2,1,2,4,4,2,0,2,2,2,1,1,1,2,1,1,3,2,2,2,1,2, ,0.98007152863766
409,45.617202,-73.627152,24662783,2310,MONTREAL-NORD,H1G4E7,H1G,14,1,1,2, , , , , , , , , , , , , , ,5, , ,1,1,2,2,4,2,0,2,5,1,1,1,1,1,1,1,2,2,2,1,1,2, ,2.30148156975812
410,45.527094,-73.582855,24661831,2321,MONTREAL,H2J1T9,H2J,2,1,1,2, , , , , , , , , , , , , , ,8, , ,3,1,4,1,4,1, ,1,4,2,1,2,2,3,1,3,1,2,1,2,1,2, ,0.76672607558491
411,45.525453,-73.583984,24661835,2323,MONTREAL,H2J1T2,H2J,2,1,1,2, , , , , , , , , , , , , , ,97, , ,3,1,1,4,4,1, ,2,2,2,1,2,2,3,1,1,3,2,2,2,1,2, ,0.76672607558491
412,45.41041,-73.919189,24663116,2325,BAIE-D'URFE,H9X2R6,H9X,29,1,1,1,2, , ,4,1,2,2,2,2,1,2,2,9,2, , , ,4,4,2,1,4,2,0,1,6,1,2,3,3,4,3,1,1,2,1,1,2,1,3,0.5614779907308399
413,45.459532,-73.578162,24661189,2328,VERDUN,H4G2V2,H4G,7,1,1,1,2, , ,4,2,1,2,2,1,2,1,1,1,1, , , ,4,4,4,4,4,2,0,1,6,1,1,2,2,4,3,3,3,2,1,1,1,1,3,0.5614779907308399
414,45.577337,-73.646364,24662675,2338,MONTREAL,H2B1L8,H2B,9,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,3,2,4,2,3,2,6,1,1,2,2,2,1,2,2,2,2,1,1,2, ,0.91357010076408
415,45.466201,-73.666613,24660798,2345,COTE SAINT-LUC,H4W2A2,H4W,18,1,1,1,2, , ,1,1,2,2,2,2,1,2,2,1,2, , , ,3,1,4,4,3,3,0,1,5,2,1,3,3,3,1,3,3,1,1,2,1,1,1,0.76672607558491
416,45.477438,-73.634248,24660631,2348,HAMPSTEAD,H3X2E9,H3X,31,1,1,2, , , , , , , , , , , , , , ,5,4,1,4,4,2,4,4,1, ,2,1,1,1,3,3,4,3,1,3,2,2,1,1,2, ,0.5614779907308399
417,45.439371,-73.664354,24663389,2351,LACHINE,H8S2S3,H8S,28,1,1,2, , , , , , , , , , , , , , ,1, , ,3,1,2,1,4,2,0,2,3,2,1,3,3,3,1,1,1,2,2,2,1,2, ,0.76672607558491
418,45.456169,-73.663304,24660807,2356,COTE SAINT-LUC,H4X1P7,H4X,32,1,1,1,2, , ,4,4,1,2,2,2,2,1,2,1,1, , , ,3,1,3,1,4,1, ,1,9,1,2,3,3,3,1,2,1,2,1,1,2,1,3,0.81856585972332
419,45.520471,-73.734482,24662469,2357,SAINT-LAURENT,H4K2P9,H4K,9,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,4,1,4,2,2,1,6,2,2,2,2,2,1,3,1,2,1,2,2,2, ,0.98007152863766
420,45.577193,-73.599392,24660397,2369,SAINT-LEONARD,H1R2X2,H1R,15,1,1,2, , , , , , , , , , , , , , ,5, , ,4,4,3,4,4,4,2,2,3,1,1,1,1,4,3,2,3,2,2,1,1,2, ,0.5614779907308399
421,45.438093,-73.728443,24662238,2379,DORVAL,H9S3T3,H9S,20,1,1,1,2, , ,4,1,2,2,2,2,1,2,2,2,2, , , ,2,1,3,2,4,2,2,1,6,1,2,3,3,2,1,2,2,2,1,1,2,1,3,0.91357010076408
422,45.574109,-73.65067,24662666,2386,MONTREAL,H2B2P1,H2B,9,1,1,1,2, , ,3,1,1,1,1,2,3,1,1,1,2, , , ,2,1,4,1,4,2,3,2,6,2,1,2,2,2,1,3,1,2,2,2,1,1,2,0.98007152863766
423,45.572901,-73.571064,24661682,2388,MONTREAL,H1T1V8,H1T,4,1,1,2, , , , , , , , , , , , , , ,3, , ,3,5,1,4,4,1, ,2,9,2,1,2,2,3,4,1,3,2,2,2,1,2, ,0.76672607558491
424,45.461686,-73.881575,24663082,2394,PIERREFONDS,H9J2B8,H9J,21,1,1,1,2, , ,4,1,2,2,2,2,1,1,2,2,2, , , ,4,4,2,1,4,2,0,1,9,2,2,3,3,4,3,1,1,2,1,2,2,1,3,0.71318334403313
425,45.537508,-73.677939,24662546,2399,MONTREAL,H3M3E3,H3M,9,1,1,2, , , , , , , , , , , , , , ,8, , ,4,4,4,2,4,1, ,1,9,2,1,2,2,4,3,3,2,2,1,2,1,2, ,0.71318334403313
426,45.604294,-73.573221,24663298,2404,MONTREAL,H1J1G2,H1J,10,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,1,1,4,1, ,2,9,2,1,1,1,4,3,1,1,2,2,2,1,2, ,0.71318334403313
427,45.556683,-73.637704,24662594,2405,MONTREAL,H2M2G8,H2M,9,1,1,1,1, , ,4,1,2,2,2,2,2,2,2,1,2, , , ,2,1,4,2,4,1, ,2,5,2,1,2,2,2,1,3,2,2,2,2,1,1,3,0.98007152863766
428,45.436799,-73.874973,24663102,2406,BEACONSFIELD,H9W1R3,H9W,30,1,1,1,2, , ,4,2,1,2,2,2,1,2,2,1,1, , , ,4,4,2,4,4,2,0,1,9,2,2,3,3,4,3,1,3,2,1,2,2,1,3,0.71318334403313
429,45.486212,-73.576685,24661114,2409,MONTREAL,H3J1G5,H3J,5,1,1,2, , , , , , , , , , , , , , ,5, , ,1,6,4,4,2,2,1,2,2,2,1,2,2,1,4,3,3,1,2,2,1,2, ,2.16279574167529
430,45.501164,-73.57951,24663360,2422,MONTREAL,H3G1Y2,H3G,16,1,1,1,1, , ,4,4,2,2,2,1,2,2,2,1,1, , , ,3,1,4,1,4,2,0,2,6,2,1,2,2,3,1,3,1,2,2,2,1,1,3,0.76672607558491
431,45.5307,-73.559088,24661879,2424,MONTREAL,H2K3T4,H2K,16,1,1,2, , , , , , , , , , , , , , ,1,3, ,3,1,4,2,4,1, ,2,9,2,1,2,2,3,1,3,2,2,2,2,1,2, ,0.76672607558491
432,45.549309,-73.597902,24661636,2426,MONTREAL,H2G2L3,H2G,4,1,1,1,2, , ,3,2,2,2,2,2,2,1,2,2,1, , , ,3,1,4,2,4,2,2,1,9,1,1,2,2,3,1,3,2,2,1,1,1,1,2,0.81856585972332
433,45.661278,-73.565164,24662947,2429,MONTREAL,H1C2H2,H1C,3,1,1,2, , , , , , , , , , , , , , ,3, , ,2,2,2,4,3,2,0,2,9,2,1,1,1,2,1,1,3,1,2,2,1,2, ,0.98007152863766
434,45.446053,-73.848075,24662290,2439,KIRKLAND,H9H4Z9,H9H,26,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,3,1,4,4,0,1,6,2,2,3,3,2,1,2,1,2,1,2,2,2, ,0.98007152863766
435,45.612907,-73.625216,24662784,2444,MONTREAL-NORD,H1G1W6,H1G,14,1,1,2, , , , , , , , , , , , , , ,99, , ,4,4,2,2,4,3,0,1,6,2,1,1,1,4,3,1,2,2,1,2,1,2, ,0.71318334403313
436,45.501287,-73.626479,24661335,2462,MONTREAL,H3S2C4,H3S,11,1,1,1,1, , ,2,4,2,2,2,2,1,1,2,1,1, , , ,4,4,4,2,4,1, ,2,2,2,1,2,2,4,3,3,2,2,2,2,1,1,1,0.71318334403313
437,45.547816,-73.599835,24661638,2484,MONTREAL,H2G2P9,H2G,4,1,1,1,2, , ,4,1,2,2,2,2,2,2,2,1,2, , , ,1,1,4,1,4,2,0,2,6,1,1,2,2,1,1,3,1,2,2,1,1,1,3,2.30148156975812
