,address,city,country,description,distanceFromCenter,field1,field8,friendlyUrl,id,lat,long,name,postalCode,province
96,1 Notre-Dame Street East,Ville-Marie,Canada,"{'AllFields': {'CoverageArea': 'Montr\\xE9al Island', 'Eligibility': '', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Friday 8h30 to 16h30', 'WebsiteAddress': 'www.justice.gouv.qc.ca/en/join-us/find-a-courthouse/montreal-courthouse', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': '', 'FeeStructureSource': '', 'MetaDescription': 'COURT OF QU\\xC9BEC - CIVIL DIVISION - MONTR\\xC9AL : Court constituting the judicial system of Qu\\xE9bec. Hearing of cases where the amount in dispute is less than $85,000 and the prosecution of voluntary deposits and municipal and school affairs.Requests for psych', 'ApplicationProcess': 'psychiatric assessment: when a person refuses to go to hospital, make a request to the courthouse to force that person to submit to an examination', 'Phone1Number': '514 393-2329'}}",1.0483538311903131,18766747,FC-1300.6500-200; FJ-1600.1000; RP-5000.6400 * YZ-5000,court-of-quebec-civil-division-montreal-18766747,1736189,45.50733,-73.55648,court of qu\xE9bec - civil division - montr\xE9al,H2Y 1B6,QC
97,"1 Notre-Dame Street East, Suite 2.143",Ville-Marie,Canada,"{'AllFields': {'CoverageArea': 'Montr\\xE9al Island', 'Eligibility': '', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday, Tuesday, Thursday and Friday 8h30 to 16h30, Wednesday 10h00 to 16h30, phone information: Monday, Tuesday, Thursday and Friday 8h30 to 12h00 and 13h00 to 16h30, Wednesday 10h00 to 12h00 and 13h00 to 16h30', 'WebsiteAddress': 'www.amendes.qc.ca', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'amendes@justice.gouv.qc.ca', 'FeeStructureSource': '', 'MetaDescription': 'BUREAU DES INFRACTIONS ET AMENDES - MONTR\\xC9AL : Administration of offenses under the majority of penal provincial laws and certain federal laws concerning road safety, working relations in the field of construction, food products and others. Recovery of fi', 'ApplicationProcess': '', 'Phone1Number': '1 877 263-6337'}}",1.0483538311903131,41033775,FJ-1715; FT-9100.9100,bureau-des-infractions-et-amendes-montreal-41033775,1736098,45.50733,-73.55648,bureau des infractions et amendes - montr\xE9al,H2Y 1B6,QC
98,1244 Berger Street,Ville-Marie,Canada,"{'AllFields': {'CoverageArea': 'downtown', 'Eligibility': 'injection drugs users', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Sunday to Saturday 16h00 to 4h00', 'WebsiteAddress': 'cactusmontreal.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@cactusmontreal.org', 'FeeStructureSource': 'free', 'MetaDescription': 'CACTUS MONTR\\xC9AL - SUPERVISED CONSUMPTION SERVICE : Confidential supervised injection service for injection drugs users. Supervision of injections and follow-up in the respite room.Treatment room: infection detection, evaluation and treatment.', 'ApplicationProcess': '', 'Phone1Number': '514 847-0067'}}",1.053939906310482,49950359,RX-8470.1900-840,cactus-montreal-supervised-consumption-service-49950359,1734547,45.51052,-73.56235,cactus montr\xE9al - supervised consumption service,H2X 2Y1,QC
99,3535 du Parc Avenue,Le Plateau-Mont-Royal,Canada,"{'AllFields': {'CoverageArea': 'downtown', 'Eligibility': 'homeless people, people at risk of homelessness', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Friday 7h30 to 15h00', 'WebsiteAddress': 'www.opendoortoday.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'caleb@opendoortoday.org', 'FeeStructureSource': '', 'MetaDescription': 'OPEN DOOR (THE) : Breakfast, lunch, snacks.Clothing bank and laundry room.Showers.Telephone andÂ\xa0Internet access.Listening, evaluation, referral, guidance and accompaniment.Medical, psychosocial and legal services on site.Facilitated access to the Acc\\xE8s Mo', 'ApplicationProcess': '', 'Phone1Number': '514 939-1970'}}",1.068391565389436,18761535,BH-1800.3500; BD-5000.8300; BM-6500.1500-250; BM-6500.6500-450; BM-6500.6500-710; LN-1500 * YV-3000; RX-8450.8000; BH-1800.8500-170; ND-9000 * YV-3000,open-door-the-18761535,1731886,45.50998,-73.57418,open door (the),H2X 2H8,QC
100,3535 du Parc Avenue,Le Plateau-Mont-Royal,Canada,"{'AllFields': {'CoverageArea': 'Greater Montreal', 'Eligibility': 'organizations and individuals', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Thursday 9h00 to 17h00', 'WebsiteAddress': 'www.troisiemeavenue.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@troisiemeavenue.org', 'FeeStructureSource': '', 'MetaDescription': ""THIRD AVENUE RESOURCE CENTRE : Popular education program on human rights, citizenship and democracy in schools. Training, facilitation and consultation.Parents en action pour l'\\xE9ducation."", 'ApplicationProcess': '', 'Phone1Number': '514 279-1286'}}",1.068391565389436,18763479,TJ-6500; TJ-3200.4500,third-avenue-resource-centre-18763479,1735356,45.50998,-73.57418,third avenue resource centre,H2X 2H8,QC
101,3535 du Parc Avenue,Le Plateau-Mont-Royal,Canada,"{'AllFields': {'CoverageArea': 'Notre-Dame-de-la-Salette Parish', 'Eligibility': 'people on a low income', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': '', 'WebsiteAddress': '', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'francoisparadis1955@gmail.com', 'FeeStructureSource': 'none', 'MetaDescription': 'SOCI\\xC9T\\xC9 DE SAINT-VINCENT-DE-PAUL - NOTRE-DAME-DE-LA-SALETTE : Food vouchers and food baskets.Christmas baskets.', 'ApplicationProcess': '', 'Phone1Number': '514 844-0258'}}",1.068391565389436,18765789,BD-1800.2000; BD-1800.2250; BD-2400.2590,societe-de-saint-vincent-de-paul-notre-dame-de-la-salette-18765789,1732442,45.50998,-73.57418,soci\xE9t\xE9 de saint-vincent-de-paul - notre-dame-de-la-salette,H2X 2H8,QC
102,445 Saint-Laurent Boulevard,Ville-Marie,Canada,"{'AllFields': {'CoverageArea': 'Province of Qu\\xE9bec', 'Eligibility': 'Info-Criminal Law: people charged with a criminal or penal offense who are not represented by a lawyer and are not eligible for legal aid', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Friday 8h15 to 17h00, Info-Criminal Law: Monday to Friday 9h00 to 17h00, housing phoneline: Monday to Friday 8h30 to 16h30', 'WebsiteAddress': 'www.barreau.qc.ca/en', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'infobarreau@barreau.qc.ca', 'FeeStructureSource': 'Info-Criminal Law: free, housing phoneline: 1 free consultation, JurisReference: variable', 'MetaDescription': 'BAR OF THE PROVINCE OF QU\\xC9BEC : Professional association of lawyers of Qu\\xE9bec. Overseeing professional legal practice.Promotes law primacy.Ensures protection of the public.Info-Criminal Law: phone line for informationsÂ\xa0provided by volunteer criminal lawye', 'ApplicationProcess': '', 'Phone1Number': '1 844 954-3411'}}",1.089874958420097,18760239,TN-4600; TJ-3200.4500 * YX-1800.2100; FT-4500.8550; FT-4500.4550; FT-4800; FT-1500,bar-of-the-province-of-quebec-18760239,1736456,45.50603,-73.55472,bar of the province of qu\xE9bec,H2Y 3T8,QC
103,2001 Saint-Laurent Boulevard,Ville-Marie,Canada,"{'AllFields': {'CoverageArea': 'Montr\\xE9al Island', 'Eligibility': 'Indigenous people: First Nations, Inuit, Metis, particularly youth and people who are in precarious situations or homeless', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'drop-in centre: Monday, Tuesday and Thursday 9h00 to 17h00, Wednesday 9h00 to 20h00, Friday 9h00 to 16h00, youth centre: variable, street patrol: Monday to Friday 11h00 to 19h00, medical staff: Wednesday 12h30 to 16h30', 'WebsiteAddress': 'www.nfcm.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@nfcm.org', 'FeeStructureSource': 'free', 'MetaDescription': 'NATIVE FRIENDSHIP CENTRE OF MONTR\\xC9AL : Drop-in centre for homeless people including breakfast and lunch, showers, laundry and clothing donations. Street patrols and guidance in urban areas, blankets and needle exchange.Food baskets after the 15th of every', 'ApplicationProcess': '', 'Phone1Number': '514 499-1854'}}",1.093753872758161,18760263,BH-1800.3500; TC-5500.9800; BD-5000.8300; PH-8000; LN-5000; BM-6500.1500-250; BD-1800.2000; PL-7400.1550; TJ-1800.6650; TD-1600.3100-200 * YH-6000.3280; FT-1000.9500; ND-6500.3380; TC-5500.3300; RX-8470.1900-610; BM-6500.6500-710; BM-6500.6500-450; YH-6000.3280; YH-6000.3100; HH-4500.9500,native-friendship-centre-of-montreal-18760263,1733805,45.51152,-73.56687,native friendship centre of montr\xE9al,H2X 2T3,QC
104,110 Sainte-Catherine Street East,Ville-Marie,Canada,"{'AllFields': {'CoverageArea': 'Montr\\xE9al Island', 'Eligibility': 'homeless adult men and women', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday, Tuesday, Thursday and Friday 7h00 to 14h00, Wednesday 7h00 to 13h00', 'WebsiteAddress': 'www.le-sac-a-dos.ca', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@lesacados.org', 'FeeStructureSource': 'locker: $10 per month, secure drawer: $5 per month, studios: 25% of the income, meals not included', 'MetaDescription': 'SAC \\xC0 DOS - ACTION-R\\xC9INSERTION (LE) : Storage: secure lockers and drawers for personal belongings.Mailing services.Employment assistance.Distribution of welfare checks.Job integration programs and workshops.Day centre: laundry, phone, showers, hairdresser', 'ApplicationProcess': 'studios: PAAS-Action or Brigade verte participants', 'Phone1Number': '514 393-8868'}}",1.094385040004416,18763499,BH-1800.3500; ND-9000 * YV-3000; BM-6500.6500-300; BM-6500.6500-850; BH-8400.3000 * YV-3000.3050; BH-8400.3000 * YV-3000.7500; ND-6500.3050; BM-6500.6500-710; ND-3500; BM-6500.6500-450; BH-1800.8500-170; BM-6500.6500-100; ND-6500.9500; BD-5000.8300,sac-a-dos-action-reinsertion-le-18763499,1737220,45.51098,-73.56263,sac \xE0 dos - action-r\xE9insertion (le),H2X 2Z3,QC
105,169 de la Gaucheti\xE8re Street East,Ville-Marie,Canada,"{'AllFields': {'CoverageArea': 'Montr\\xE9al Island', 'Eligibility': 'indigenous, First Nations, Metis and Inuit men and women in situation of homelessness or precarity', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': '7 days 18h00 to 8h00', 'WebsiteAddress': 'www.paqc.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'paq.ajointe@gmail.com', 'FeeStructureSource': 'free', 'MetaDescription': 'PROJETS AUTOCHTONES DU QU\\xC9BEC : Crisis intervention.Emergency shelter service: separate floors for men and women.Transition housing with assistance for obtaining social assistance (3 years maximum).Assistance with social reintegration procedures.Group act', 'ApplicationProcess': 'emergency shelter: go on site or by phone', 'Phone1Number': '514 879-3310'}}",1.099910960434677,18764945,BH-8600 * YV-3000.3050; BH-8600 * YV-3000.7500; BH-8600 * YH-6000.3280; BH-1800.8500 * YV-3000.3050; BH-1800.8500 * YV-3000.7500; BH-1800.8500 * YH-6000.3280,projets-autochtones-du-quebec-18764945,1737821,45.50972,-73.55902,projets autochtones du qu\xE9bec,H2X 1P5,QC
106,629 Prince-Arthur Street West,Le Plateau-Mont-Royal,Canada,"{'AllFields': {'CoverageArea': 'Province of Qu\\xE9bec', 'Eligibility': 'people living with cystic fibrosis and their close ones', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Friday 9h00 to 17h00', 'WebsiteAddress': 'www.vivreaveclafibrosekystique.com', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@vivreaveclafk.com', 'FeeStructureSource': '', 'MetaDescription': 'LIVING WITH CYSTIC FIBROSIS : Reception, information and referrals.Psychosocial support and advocacy.', 'ApplicationProcess': '', 'Phone1Number': '1 800 315-3157'}}",1.112085586336315,18762449,RP-1400.8000-300 * YF-3000.2320; LH-2700.1700 * YF-3000.2320; TD-1600.2570 * YF-3000.2320,living-with-cystic-fibrosis-18762449,1734698,45.50802,-73.5783,living with cystic fibrosis,H2X 1T9,QC
107,2110 Mackay Street,Ville-Marie,Canada,"{'AllFields': {'CoverageArea': 'Greater Montr\\xE9al', 'Eligibility': 'students and non students, women and men, lesbians, gays, bisexuals, intersexuals, queers, transexuals, transgenders, bispirituals, questioning young people', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Friday 9h00 to 18h00, summer hours: Monday to Thursday 10h00 to 17h00', 'WebsiteAddress': 'www.genderadvocacy.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@genderadvocacy.org', 'FeeStructureSource': 'free', 'MetaDescription': 'CENTRE FOR GENDER ADVOCACY : Gender advocacy and peer support.Support of the project by the Sexual Assault Resource Centre at Concordia.Information about the feminist and queer approaches.Workshops and sharing activities.Distribution of needles and safe s', 'ApplicationProcess': '', 'Phone1Number': '514 937-2110'}}",1.114706580105738,18766168,TD-1600.3100-400; RX-8470.1900-610; LJ-2000.1000-150,centre-for-gender-advocacy-18766168,1735780,45.49702,-73.57991,centre for gender advocacy,H3G 2J1,QC
108,880 Guy Street,Le Sud-Ouest,Canada,"{'AllFields': {'CoverageArea': 'Greater Montr\\xE9al', 'Eligibility': 'men 18 years old and over in difficulty, homeless or at risk of homelessness', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Friday 8h30 to 16h30', 'WebsiteAddress': 'www.centreboothmtl.ca', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'centreboothmtl@bellnet.ca', 'FeeStructureSource': 'depending on the program', 'MetaDescription': 'SALVATION ARMY - BOOTH CENTRE : Administration centre. Transitional housing programs.', 'ApplicationProcess': '', 'Phone1Number': '514 932-2214 ext. 224'}}",1.116418697125094,18765675,BH-8600 * YV-3000.3050,salvation-army-booth-centre-18765675,1737347,45.49227,-73.57221,salvation army - booth centre,H3J 1T4,QC
109,880 Guy Street,Le Sud-Ouest,Canada,"{'AllFields': {'CoverageArea': 'Montr\\xE9al Island', 'Eligibility': 'men 18 years old and over living with mental health problems, homeless or at risk of homelessness', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': '24-Jul', 'WebsiteAddress': 'www.centreboothmtl.ca', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'centreboothmtl@bellnet.ca', 'FeeStructureSource': '75% of monthly incomemaximum $730 (including 3 meals per day)', 'MetaDescription': 'SALVATION ARMY - BOOTH CENTER - LE RIVAGE : Supervised housing for men living with persistent and severe mental health problems.', 'ApplicationProcess': 'referral from social services (no emergencies)', 'Phone1Number': '514 932-2214 ext. 226'}}",1.116418697125094,18765677,RR-8800.5100,salvation-army-booth-center-le-rivage-18765677,1738447,45.49227,-73.57221,salvation army - booth center - le rivage,H3J 1T4,QC
110,880 Guy Street,Le Sud-Ouest,Canada,"{'AllFields': {'CoverageArea': 'Montr\\xE9al Island', 'Eligibility': 'men 18 years old and over in difficulty, homeless or at risk of homelessness', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': '24-Jul', 'WebsiteAddress': 'www.centreboothmtl.ca', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'centreboothmtl@bellnet.ca', 'FeeStructureSource': 'according to the income', 'MetaDescription': 'SALVATION ARMY - BOOTH CENTER - LE GOUVERNAIL : Short and long-term transitional housing with community support.', 'ApplicationProcess': '', 'Phone1Number': '514 932-2214'}}",1.116418697125094,18767471,BH-8600 * YV-3000.3050,salvation-army-booth-center-le-gouvernail-18767471,1737650,45.49227,-73.57221,salvation army - booth center - le gouvernail,H3J 1T4,QC
111,"407 Saint-Laurent Boulevard, suite 410",Ville-Marie,Canada,"{'AllFields': {'CoverageArea': 'Greater Montr\\xE9al', 'Eligibility': 'citizens searching for legal information', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday, Tuesday and Thursday 9h00 to 17h00, Wednesday 9h00 to 19h00, people must arrive at least two hours prior to closing time', 'WebsiteAddress': 'www.justicedeproximite.qc.ca', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'montreal@cjpqc.ca', 'FeeStructureSource': 'free', 'MetaDescription': 'CENTRE DE JUSTICE DE PROXIMIT\\xC9 DU GRAND MONTR\\xC9AL : Legal information clinic: explanation of laws, information on various recourses and legal procedures, guidance within the justice system.Referral to community services and alternative ways to resolve conf', 'ApplicationProcess': '', 'Phone1Number': '514 227-3782'}}",1.120612324167861,18764885,FT-4800; TJ-3200.4500,centre-de-justice-de-proximite-du-grand-montreal-18764885,1732307,45.5058,-73.55413,centre de justice de proximit\xE9 du grand montr\xE9al,H2Y 2Y5,QC
112,3625 Aylmer Street,Le Plateau-Mont-Royal,Canada,"{'AllFields': {'CoverageArea': 'territory between des Pins Avenue and Saint-Jacques Street, between Atwater Avenue and Saint-Denis Street', 'Eligibility': 'people interested in volunteering, McGill students, elderly people, artistic outlet: amateur authors, composers and poets, community members', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Friday 9h30 to 17h30', 'WebsiteAddress': 'www.yellowdoor.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'admin@yellowdoor.org', 'FeeStructureSource': 'free, except room rental and community caf\\xE9', 'MetaDescription': 'YELLOW DOOR (THE) : Music and poetry outlet.Community caf\\xE9.Intergenerational wellness groups.Community meeting room rentals.', 'ApplicationProcess': 'by email', 'Phone1Number': '514 845-2600 ext. 1'}}",1.164730602282495,18765616,TC-0500; TA-0400; PS-3300; PH-3300.1800,yellow-door-the-18765616,1738829,45.50888,-73.57812,yellow door (the),H2X 2C3,QC
113,"105 Ontario Street East, Suite 214",Ville-Marie,Canada,"{'AllFields': {'CoverageArea': 'Greater Montr\\xE9al', 'Eligibility': 'homeless or marginalized people and their counsellors', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday and Tuesday 9h00 to 12h30 and 13h30 to 16h00, Wednesday to Friday by appointment', 'WebsiteAddress': 'www.cliniquedroitsdevant.org/wordpress', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'intervention@cliniquedroitsdevant.org', 'FeeStructureSource': 'none', 'MetaDescription': 'CLINIQUE DROITS DEVANT : Information regarding fines (legal proceedings), referrals.Assistance with accessing court records and with writing up complaints against police abuse.Accompaniment to the municipal court and the Palais de justice deÂ\xa0Montr\\xE9al.Trai', 'ApplicationProcess': '', 'Phone1Number': '514 603-0265'}}",1.190912123882239,18764940,TD-1600.2600; DD-1500.5200; FJ-1580 * YV-3000; TJ-3200.4500 * YV-3000; FJ-1650; FJ-1650 * YV-3000; FJ-1580,clinique-droits-devant-18764940,1736693,45.51239,-73.56669,clinique droits devant,H2X 1G9,QC
